transaction_id,account_id,transaction_type,amount
TXN00500001,ACC099955,CREDIT,45986
TXN00500002,ACC032062,TRANSFER,9462
TXN00500003,ACC044233,UPI,21324
TXN00500004,ACC119736,TRANSFER,10973
TXN00500005,ACC133965,TRANSFER,43905
TXN00500006,ACC069648,CREDIT,10501
TXN00500007,ACC095937,DEBIT,169
TXN00500008,ACC045825,TRANSFER,17545
TXN00500009,ACC010342,UPI,42361
TXN00500010,ACC028088,TRANSFER,5373
TXN00500011,ACC050368,CREDIT,14915
TXN00500012,ACC127578,UPI,10320
TXN00500013,ACC009379,CREDIT,2761
TXN00500014,ACC068255,TRANSFER,27573
TXN00500015,ACC016550,TRANSFER,36747
TXN00500016,ACC009522,CREDIT,22610
TXN00500017,ACC102263,CREDIT,32156
TXN00500018,ACC131698,DEBIT,19597
TXN00500019,ACC040048,DEBIT,46840
TXN00500020,ACC017354,TRANSFER,48400
TXN00500021,ACC002253,UPI,41566
TXN00500022,ACC058662,TRANSFER,24961
TXN00500023,ACC111256,UPI,32744
TXN00500024,ACC028868,DEBIT,14327
TXN00500025,ACC078195,UPI,24947
TXN00500026,ACC112798,DEBIT,48758
TXN00500027,ACC014049,DEBIT,13796
TXN00500028,ACC126343,CREDIT,46910
TXN00500029,ACC070408,TRANSFER,42307
TXN00500030,ACC096959,DEBIT,5941
TXN00500031,ACC133720,DEBIT,7712
TXN00500032,ACC084368,DEBIT,24615
TXN00500033,ACC054664,TRANSFER,32137
TXN00500034,ACC132068,TRANSFER,18489
TXN00500035,ACC128363,CREDIT,30812
TXN00500036,ACC103931,TRANSFER,49557
TXN00500037,ACC112277,CREDIT,18873
TXN00500038,ACC124626,CREDIT,47454
TXN00500039,ACC059199,TRANSFER,30944
TXN00500040,ACC105118,TRANSFER,21206
TXN00500041,ACC083469,DEBIT,3611
TXN00500042,ACC060470,TRANSFER,16436
TXN00500043,ACC147070,DEBIT,2690
TXN00500044,ACC028937,CREDIT,6422
TXN00500045,ACC112112,UPI,26125
TXN00500046,ACC002014,DEBIT,47400
TXN00500047,ACC061918,DEBIT,35332
TXN00500048,ACC014467,DEBIT,17618
TXN00500049,ACC019900,DEBIT,47342
TXN00500050,ACC041554,TRANSFER,31005
TXN00500051,ACC005024,CREDIT,6764
TXN00500052,ACC091344,DEBIT,41617
TXN00500053,ACC019365,DEBIT,18108
TXN00500054,ACC098399,DEBIT,37943
TXN00500055,ACC124940,CREDIT,21519
TXN00500056,ACC054229,DEBIT,6926
TXN00500057,ACC081960,UPI,9045
TXN00500058,ACC113383,CREDIT,563
TXN00500059,ACC045563,UPI,21607
TXN00500060,ACC005443,CREDIT,16308
TXN00500061,ACC040150,DEBIT,4757
TXN00500062,ACC078116,UPI,23130
TXN00500063,ACC055977,DEBIT,39322
TXN00500064,ACC103618,UPI,17372
TXN00500065,ACC116005,DEBIT,48089
TXN00500066,ACC049343,TRANSFER,19849
TXN00500067,ACC042673,DEBIT,35472
TXN00500068,ACC065851,UPI,22831
TXN00500069,ACC014238,CREDIT,11981
TXN00500070,ACC000062,UPI,13067
TXN00500071,ACC089513,UPI,32787
TXN00500072,ACC137092,UPI,22496
TXN00500073,ACC004091,UPI,16876
TXN00500074,ACC064571,TRANSFER,31882
TXN00500075,ACC089852,CREDIT,11843
TXN00500076,ACC093982,UPI,20897
TXN00500077,ACC087426,DEBIT,2603
TXN00500078,ACC061391,DEBIT,3619
TXN00500079,ACC017011,CREDIT,43840
TXN00500080,ACC111245,DEBIT,26005
TXN00500081,ACC115145,UPI,36614
TXN00500082,ACC031150,DEBIT,46189
TXN00500083,ACC084030,TRANSFER,8049
TXN00500084,ACC063317,UPI,37303
TXN00500085,ACC023816,DEBIT,32457
TXN00500086,ACC143078,TRANSFER,9418
TXN00500087,ACC072760,DEBIT,10747
TXN00500088,ACC015591,TRANSFER,44885
TXN00500089,ACC059475,UPI,27931
TXN00500090,ACC066991,UPI,28309
TXN00500091,ACC122005,DEBIT,24365
TXN00500092,ACC141835,TRANSFER,22948
TXN00500093,ACC053394,UPI,12418
TXN00500094,ACC131142,CREDIT,40185
TXN00500095,ACC046796,CREDIT,26901
TXN00500096,ACC073594,CREDIT,48919
TXN00500097,ACC047747,TRANSFER,22019
TXN00500098,ACC019049,CREDIT,38485
TXN00500099,ACC092937,TRANSFER,17870
TXN00500100,ACC125034,TRANSFER,45953
TXN00500101,ACC027789,CREDIT,19005
TXN00500102,ACC031315,UPI,41644
TXN00500103,ACC139419,TRANSFER,4828
TXN00500104,ACC052274,CREDIT,39288
TXN00500105,ACC032895,CREDIT,31722
TXN00500106,ACC031744,TRANSFER,15020
TXN00500107,ACC031790,CREDIT,38993
TXN00500108,ACC100913,TRANSFER,13202
TXN00500109,ACC099143,DEBIT,30670
TXN00500110,ACC057266,TRANSFER,35039
TXN00500111,ACC116046,TRANSFER,26303
TXN00500112,ACC051562,CREDIT,25874
TXN00500113,ACC148194,CREDIT,8437
TXN00500114,ACC068859,DEBIT,43806
TXN00500115,ACC033984,DEBIT,25211
TXN00500116,ACC121555,UPI,16261
TXN00500117,ACC141149,CREDIT,25382
TXN00500118,ACC123490,CREDIT,42431
TXN00500119,ACC024654,UPI,43674
TXN00500120,ACC142962,UPI,5431
TXN00500121,ACC088552,DEBIT,40831
TXN00500122,ACC098293,TRANSFER,27506
TXN00500123,ACC021238,TRANSFER,3161
TXN00500124,ACC005598,TRANSFER,48555
TXN00500125,ACC120184,UPI,39136
TXN00500126,ACC073101,CREDIT,24445
TXN00500127,ACC087344,TRANSFER,28883
TXN00500128,ACC092456,UPI,21878
TXN00500129,ACC081894,DEBIT,30844
TXN00500130,ACC050725,UPI,27530
TXN00500131,ACC070637,CREDIT,18723
TXN00500132,ACC100312,UPI,10993
TXN00500133,ACC058950,TRANSFER,11879
TXN00500134,ACC031752,DEBIT,49673
TXN00500135,ACC014002,TRANSFER,48353
TXN00500136,ACC044811,CREDIT,43552
TXN00500137,ACC051801,DEBIT,6098
TXN00500138,ACC060847,DEBIT,21533
TXN00500139,ACC137498,TRANSFER,6001
TXN00500140,ACC113309,DEBIT,8628
TXN00500141,ACC095202,CREDIT,24607
TXN00500142,ACC096314,TRANSFER,47560
TXN00500143,ACC113739,CREDIT,22103
TXN00500144,ACC141558,UPI,22267
TXN00500145,ACC095969,UPI,28092
TXN00500146,ACC028383,DEBIT,41685
TXN00500147,ACC121851,TRANSFER,20812
TXN00500148,ACC049576,TRANSFER,4073
TXN00500149,ACC060930,UPI,23107
TXN00500150,ACC120951,CREDIT,6255
TXN00500151,ACC043243,TRANSFER,24077
TXN00500152,ACC069002,CREDIT,2927
TXN00500153,ACC077850,CREDIT,42902
TXN00500154,ACC110064,UPI,45423
TXN00500155,ACC055265,UPI,36006
TXN00500156,ACC082308,TRANSFER,119
TXN00500157,ACC029130,TRANSFER,848
TXN00500158,ACC071745,UPI,3602
TXN00500159,ACC118856,DEBIT,2266
TXN00500160,ACC068683,UPI,11422
TXN00500161,ACC008820,TRANSFER,14571
TXN00500162,ACC093369,TRANSFER,23277
TXN00500163,ACC019333,CREDIT,32739
TXN00500164,ACC144812,TRANSFER,10248
TXN00500165,ACC005393,CREDIT,10840
TXN00500166,ACC147425,UPI,32888
TXN00500167,ACC097067,TRANSFER,30271
TXN00500168,ACC103318,CREDIT,15718
TXN00500169,ACC138450,UPI,11959
TXN00500170,ACC119031,TRANSFER,43757
TXN00500171,ACC045043,TRANSFER,22016
TXN00500172,ACC089258,TRANSFER,23417
TXN00500173,ACC005706,TRANSFER,14964
TXN00500174,ACC120667,UPI,31705
TXN00500175,ACC081724,UPI,5499
TXN00500176,ACC066637,UPI,5925
TXN00500177,ACC048965,UPI,1169
TXN00500178,ACC032576,CREDIT,41107
TXN00500179,ACC146867,CREDIT,37790
TXN00500180,ACC002287,UPI,32092
TXN00500181,ACC059320,DEBIT,33160
TXN00500182,ACC066867,TRANSFER,33450
TXN00500183,ACC101554,CREDIT,9977
TXN00500184,ACC000524,DEBIT,8723
TXN00500185,ACC042856,CREDIT,34801
TXN00500186,ACC134897,CREDIT,45858
TXN00500187,ACC143957,DEBIT,36685
TXN00500188,ACC056736,UPI,39347
TXN00500189,ACC125933,TRANSFER,8293
TXN00500190,ACC083489,CREDIT,38015
TXN00500191,ACC089534,DEBIT,7218
TXN00500192,ACC092711,TRANSFER,5385
TXN00500193,ACC130581,UPI,39981
TXN00500194,ACC049330,TRANSFER,10927
TXN00500195,ACC131024,TRANSFER,46522
TXN00500196,ACC133142,DEBIT,36698
TXN00500197,ACC103610,DEBIT,17071
TXN00500198,ACC024673,UPI,49343
TXN00500199,ACC104502,UPI,46823
TXN00500200,ACC053840,DEBIT,42375
TXN00500201,ACC006150,CREDIT,46312
TXN00500202,ACC069633,DEBIT,10417
TXN00500203,ACC030445,UPI,2344
TXN00500204,ACC077322,CREDIT,7841
TXN00500205,ACC008208,TRANSFER,19333
TXN00500206,ACC042113,TRANSFER,14463
TXN00500207,ACC144503,DEBIT,36677
TXN00500208,ACC077120,TRANSFER,14353
TXN00500209,ACC017176,DEBIT,47631
TXN00500210,ACC094393,TRANSFER,49559
TXN00500211,ACC072951,CREDIT,26916
TXN00500212,ACC047076,TRANSFER,45006
TXN00500213,ACC124935,CREDIT,11488
TXN00500214,ACC035505,CREDIT,28332
TXN00500215,ACC042726,TRANSFER,10986
TXN00500216,ACC095709,CREDIT,2255
TXN00500217,ACC051502,TRANSFER,8218
TXN00500218,ACC052261,TRANSFER,37351
TXN00500219,ACC075991,TRANSFER,49734
TXN00500220,ACC085176,TRANSFER,40290
TXN00500221,ACC000560,UPI,17360
TXN00500222,ACC022653,TRANSFER,34940
TXN00500223,ACC052054,TRANSFER,43509
TXN00500224,ACC036063,TRANSFER,19194
TXN00500225,ACC045092,UPI,33722
TXN00500226,ACC042127,UPI,25250
TXN00500227,ACC137830,DEBIT,40785
TXN00500228,ACC026747,CREDIT,49198
TXN00500229,ACC113562,CREDIT,6511
TXN00500230,ACC119589,TRANSFER,2515
TXN00500231,ACC021378,TRANSFER,12565
TXN00500232,ACC019113,UPI,18423
TXN00500233,ACC073698,CREDIT,5164
TXN00500234,ACC022391,DEBIT,29659
TXN00500235,ACC000718,UPI,21362
TXN00500236,ACC005109,UPI,91
TXN00500237,ACC117725,TRANSFER,7153
TXN00500238,ACC101802,UPI,12869
TXN00500239,ACC009593,UPI,1157
TXN00500240,ACC068818,TRANSFER,49884
TXN00500241,ACC127473,TRANSFER,6310
TXN00500242,ACC075640,CREDIT,15301
TXN00500243,ACC139251,DEBIT,40947
TXN00500244,ACC032669,TRANSFER,14382
TXN00500245,ACC134540,UPI,32002
TXN00500246,ACC058980,UPI,27743
TXN00500247,ACC069416,UPI,11929
TXN00500248,ACC025570,UPI,45264
TXN00500249,ACC026784,TRANSFER,30309
TXN00500250,ACC131189,TRANSFER,15566
TXN00500251,ACC035420,CREDIT,6493
TXN00500252,ACC140734,CREDIT,12895
TXN00500253,ACC099049,UPI,4266
TXN00500254,ACC105882,CREDIT,18615
TXN00500255,ACC102844,UPI,30734
TXN00500256,ACC077871,DEBIT,19483
TXN00500257,ACC064589,DEBIT,15125
TXN00500258,ACC023721,DEBIT,25460
TXN00500259,ACC129166,CREDIT,17415
TXN00500260,ACC050880,TRANSFER,47746
TXN00500261,ACC035886,UPI,27310
TXN00500262,ACC052715,DEBIT,47311
TXN00500263,ACC021410,CREDIT,14309
TXN00500264,ACC090704,UPI,24738
TXN00500265,ACC120333,TRANSFER,43638
TXN00500266,ACC017880,CREDIT,31460
TXN00500267,ACC124265,CREDIT,19061
TXN00500268,ACC001752,DEBIT,43468
TXN00500269,ACC132397,TRANSFER,3113
TXN00500270,ACC046648,DEBIT,25755
TXN00500271,ACC092186,TRANSFER,828
TXN00500272,ACC034509,DEBIT,45021
TXN00500273,ACC004814,UPI,19792
TXN00500274,ACC094701,CREDIT,32988
TXN00500275,ACC036530,CREDIT,46898
TXN00500276,ACC031241,CREDIT,37149
TXN00500277,ACC110073,UPI,22214
TXN00500278,ACC059454,CREDIT,26396
TXN00500279,ACC085535,CREDIT,14676
TXN00500280,ACC086518,UPI,34823
TXN00500281,ACC049969,TRANSFER,22570
TXN00500282,ACC014609,TRANSFER,41735
TXN00500283,ACC001608,DEBIT,30872
TXN00500284,ACC092586,CREDIT,22713
TXN00500285,ACC123099,DEBIT,2829
TXN00500286,ACC080533,TRANSFER,47743
TXN00500287,ACC129322,UPI,33434
TXN00500288,ACC002398,CREDIT,3010
TXN00500289,ACC071796,DEBIT,31459
TXN00500290,ACC043328,TRANSFER,265
TXN00500291,ACC146024,CREDIT,15658
TXN00500292,ACC015849,DEBIT,12551
TXN00500293,ACC121883,TRANSFER,20906
TXN00500294,ACC062030,UPI,41535
TXN00500295,ACC146971,CREDIT,46686
TXN00500296,ACC026660,DEBIT,49442
TXN00500297,ACC131025,DEBIT,25302
TXN00500298,ACC091314,CREDIT,16573
TXN00500299,ACC139798,CREDIT,26556
TXN00500300,ACC016833,TRANSFER,33380
TXN00500301,ACC130400,TRANSFER,16054
TXN00500302,ACC004755,CREDIT,32707
TXN00500303,ACC089988,TRANSFER,46720
TXN00500304,ACC030883,TRANSFER,348
TXN00500305,ACC106924,DEBIT,29284
TXN00500306,ACC108460,TRANSFER,22641
TXN00500307,ACC140588,CREDIT,41071
TXN00500308,ACC129143,UPI,42359
TXN00500309,ACC032376,CREDIT,49521
TXN00500310,ACC116057,TRANSFER,10521
TXN00500311,ACC090656,UPI,37847
TXN00500312,ACC139049,CREDIT,46273
TXN00500313,ACC097802,CREDIT,9405
TXN00500314,ACC048107,DEBIT,19257
TXN00500315,ACC077549,TRANSFER,25554
TXN00500316,ACC037210,UPI,31260
TXN00500317,ACC076789,TRANSFER,12591
TXN00500318,ACC037983,DEBIT,21760
TXN00500319,ACC127810,CREDIT,21064
TXN00500320,ACC055543,CREDIT,48707
TXN00500321,ACC024267,DEBIT,22150
TXN00500322,ACC088242,CREDIT,31589
TXN00500323,ACC145469,DEBIT,39344
TXN00500324,ACC044107,UPI,2402
TXN00500325,ACC048315,CREDIT,36595
TXN00500326,ACC074707,TRANSFER,18537
TXN00500327,ACC087194,CREDIT,6562
TXN00500328,ACC064565,UPI,29127
TXN00500329,ACC092634,DEBIT,5404
TXN00500330,ACC073520,UPI,250
TXN00500331,ACC065537,DEBIT,42769
TXN00500332,ACC040581,DEBIT,26579
TXN00500333,ACC052092,TRANSFER,1477
TXN00500334,ACC086675,CREDIT,7864
TXN00500335,ACC100803,TRANSFER,41300
TXN00500336,ACC104011,DEBIT,23347
TXN00500337,ACC111325,TRANSFER,30647
TXN00500338,ACC129390,TRANSFER,48622
TXN00500339,ACC119497,DEBIT,44014
TXN00500340,ACC135556,TRANSFER,30466
TXN00500341,ACC047608,CREDIT,1725
TXN00500342,ACC087013,CREDIT,7146
TXN00500343,ACC097767,UPI,39300
TXN00500344,ACC096026,CREDIT,4674
TXN00500345,ACC043298,TRANSFER,2040
TXN00500346,ACC015895,CREDIT,925
TXN00500347,ACC083942,DEBIT,8439
TXN00500348,ACC133863,UPI,2804
TXN00500349,ACC118285,CREDIT,25283
TXN00500350,ACC056582,DEBIT,11977
TXN00500351,ACC048131,TRANSFER,37683
TXN00500352,ACC042960,TRANSFER,29781
TXN00500353,ACC142737,TRANSFER,34377
TXN00500354,ACC006268,UPI,10746
TXN00500355,ACC068700,DEBIT,34593
TXN00500356,ACC055247,DEBIT,21359
TXN00500357,ACC121883,DEBIT,7722
TXN00500358,ACC133124,DEBIT,18604
TXN00500359,ACC046741,CREDIT,13277
TXN00500360,ACC020203,TRANSFER,34770
TXN00500361,ACC011932,DEBIT,11912
TXN00500362,ACC030531,CREDIT,12050
TXN00500363,ACC092897,TRANSFER,16972
TXN00500364,ACC109253,UPI,23782
TXN00500365,ACC107504,DEBIT,48743
TXN00500366,ACC009401,UPI,2577
TXN00500367,ACC103480,UPI,17365
TXN00500368,ACC032857,TRANSFER,11859
TXN00500369,ACC121149,DEBIT,23899
TXN00500370,ACC014721,TRANSFER,45251
TXN00500371,ACC021263,TRANSFER,14274
TXN00500372,ACC145942,UPI,21006
TXN00500373,ACC149139,DEBIT,44669
TXN00500374,ACC091367,UPI,26920
TXN00500375,ACC046286,UPI,22244
TXN00500376,ACC102280,DEBIT,34822
TXN00500377,ACC017373,DEBIT,37135
TXN00500378,ACC116872,UPI,8744
TXN00500379,ACC077487,TRANSFER,4210
TXN00500380,ACC099391,TRANSFER,47032
TXN00500381,ACC072222,TRANSFER,10608
TXN00500382,ACC036858,CREDIT,12340
TXN00500383,ACC010179,TRANSFER,40961
TXN00500384,ACC111506,TRANSFER,24946
TXN00500385,ACC014564,CREDIT,8467
TXN00500386,ACC131448,DEBIT,38978
TXN00500387,ACC117199,CREDIT,28270
TXN00500388,ACC118616,TRANSFER,46367
TXN00500389,ACC140717,CREDIT,33548
TXN00500390,ACC030774,DEBIT,6680
TXN00500391,ACC006363,TRANSFER,49039
TXN00500392,ACC030660,CREDIT,15517
TXN00500393,ACC032099,TRANSFER,17259
TXN00500394,ACC099372,DEBIT,20501
TXN00500395,ACC120253,CREDIT,37884
TXN00500396,ACC068353,CREDIT,18186
TXN00500397,ACC051145,TRANSFER,12940
TXN00500398,ACC146158,TRANSFER,26384
TXN00500399,ACC124949,DEBIT,33065
TXN00500400,ACC042078,CREDIT,32241
TXN00500401,ACC143806,CREDIT,28926
TXN00500402,ACC138319,TRANSFER,16701
TXN00500403,ACC035438,TRANSFER,5533
TXN00500404,ACC020710,TRANSFER,25220
TXN00500405,ACC010255,UPI,11107
TXN00500406,ACC000369,DEBIT,23455
TXN00500407,ACC054705,UPI,28007
TXN00500408,ACC024337,TRANSFER,802
TXN00500409,ACC050777,UPI,41025
TXN00500410,ACC072253,DEBIT,18992
TXN00500411,ACC036812,CREDIT,101
TXN00500412,ACC050552,CREDIT,745
TXN00500413,ACC072365,UPI,40784
TXN00500414,ACC143284,DEBIT,49592
TXN00500415,ACC031225,DEBIT,44660
TXN00500416,ACC135355,DEBIT,34674
TXN00500417,ACC133744,DEBIT,35079
TXN00500418,ACC108752,UPI,24224
TXN00500419,ACC052445,TRANSFER,31237
TXN00500420,ACC108100,DEBIT,28849
TXN00500421,ACC030794,UPI,956
TXN00500422,ACC013967,CREDIT,5921
TXN00500423,ACC145039,CREDIT,18359
TXN00500424,ACC113026,DEBIT,22867
TXN00500425,ACC104895,DEBIT,24908
TXN00500426,ACC021855,TRANSFER,26481
TXN00500427,ACC091071,DEBIT,43942
TXN00500428,ACC012856,DEBIT,4063
TXN00500429,ACC081312,DEBIT,31236
TXN00500430,ACC094444,UPI,14418
TXN00500431,ACC053938,TRANSFER,23705
TXN00500432,ACC126208,UPI,39233
TXN00500433,ACC088452,UPI,30498
TXN00500434,ACC048530,DEBIT,10399
TXN00500435,ACC143031,DEBIT,36684
TXN00500436,ACC018632,DEBIT,6006
TXN00500437,ACC090623,TRANSFER,30108
TXN00500438,ACC097746,CREDIT,27936
TXN00500439,ACC135845,CREDIT,28333
TXN00500440,ACC099316,UPI,41979
TXN00500441,ACC015991,DEBIT,29465
TXN00500442,ACC102861,TRANSFER,13689
TXN00500443,ACC129332,TRANSFER,44179
TXN00500444,ACC078764,CREDIT,9654
TXN00500445,ACC081769,TRANSFER,25295
TXN00500446,ACC118259,CREDIT,49097
TXN00500447,ACC107282,TRANSFER,32615
TXN00500448,ACC052789,CREDIT,32448
TXN00500449,ACC126159,UPI,9156
TXN00500450,ACC027315,UPI,44942
TXN00500451,ACC130091,UPI,44981
TXN00500452,ACC125379,CREDIT,181
TXN00500453,ACC002825,DEBIT,36171
TXN00500454,ACC018758,CREDIT,23729
TXN00500455,ACC132824,TRANSFER,24337
TXN00500456,ACC068291,UPI,13250
TXN00500457,ACC060060,TRANSFER,24065
TXN00500458,ACC133007,CREDIT,33262
TXN00500459,ACC127028,TRANSFER,44346
TXN00500460,ACC056141,CREDIT,40684
TXN00500461,ACC113605,CREDIT,27216
TXN00500462,ACC002407,CREDIT,698
TXN00500463,ACC024781,TRANSFER,3353
TXN00500464,ACC002652,DEBIT,32948
TXN00500465,ACC040962,TRANSFER,9901
TXN00500466,ACC082120,UPI,38831
TXN00500467,ACC104752,TRANSFER,23945
TXN00500468,ACC036259,CREDIT,34624
TXN00500469,ACC025823,UPI,478
TXN00500470,ACC067559,CREDIT,9210
TXN00500471,ACC040425,DEBIT,41159
TXN00500472,ACC127661,CREDIT,31779
TXN00500473,ACC010916,TRANSFER,35558
TXN00500474,ACC110742,DEBIT,13334
TXN00500475,ACC007708,UPI,48186
TXN00500476,ACC047268,CREDIT,49283
