transaction_id,account_id,transaction_type,amount
TXN01100001,ACC000218,UPI,3042
TXN01100002,ACC018984,TRANSFER,29196
TXN01100003,ACC104951,TRANSFER,34302
TXN01100004,ACC020794,TRANSFER,15989
TXN01100005,ACC110122,DEBIT,788
TXN01100006,ACC103698,TRANSFER,3797
TXN01100007,ACC092408,CREDIT,28430
TXN01100008,ACC122490,UPI,759
TXN01100009,ACC006479,DEBIT,37700
TXN01100010,ACC120106,DEBIT,42371
TXN01100011,ACC012783,UPI,15481
TXN01100012,ACC088030,TRANSFER,15153
TXN01100013,ACC096918,DEBIT,26657
TXN01100014,ACC084777,DEBIT,22553
TXN01100015,ACC097036,CREDIT,44792
TXN01100016,ACC124960,DEBIT,12003
TXN01100017,ACC082873,CREDIT,22958
TXN01100018,ACC093577,CREDIT,48987
TXN01100019,ACC012583,TRANSFER,37740
TXN01100020,ACC110168,CREDIT,46571
TXN01100021,ACC044448,CREDIT,11132
TXN01100022,ACC050122,UPI,26907
TXN01100023,ACC001989,TRANSFER,49959
TXN01100024,ACC022997,TRANSFER,34453
TXN01100025,ACC000072,DEBIT,2807
TXN01100026,ACC103006,CREDIT,42520
TXN01100027,ACC068346,TRANSFER,20060
TXN01100028,ACC101324,UPI,47408
TXN01100029,ACC015054,UPI,6963
TXN01100030,ACC101926,TRANSFER,6998
TXN01100031,ACC021466,UPI,42465
TXN01100032,ACC089348,DEBIT,29364
TXN01100033,ACC131788,TRANSFER,47794
TXN01100034,ACC058260,TRANSFER,29295
TXN01100035,ACC124579,TRANSFER,36213
TXN01100036,ACC077109,UPI,21206
TXN01100037,ACC067753,TRANSFER,38551
TXN01100038,ACC001177,DEBIT,34138
TXN01100039,ACC113330,TRANSFER,3675
TXN01100040,ACC089696,UPI,3951
TXN01100041,ACC107803,UPI,30065
TXN01100042,ACC129896,CREDIT,2736
TXN01100043,ACC120248,TRANSFER,3871
TXN01100044,ACC139233,UPI,26972
TXN01100045,ACC131351,TRANSFER,38464
TXN01100046,ACC148498,TRANSFER,46180
TXN01100047,ACC007755,DEBIT,48976
TXN01100048,ACC029848,TRANSFER,10878
TXN01100049,ACC058482,TRANSFER,8656
TXN01100050,ACC058090,CREDIT,44782
TXN01100051,ACC104278,UPI,49461
TXN01100052,ACC125528,DEBIT,28099
TXN01100053,ACC036796,UPI,42660
TXN01100054,ACC036557,TRANSFER,30601
TXN01100055,ACC070240,CREDIT,14958
TXN01100056,ACC003741,TRANSFER,40866
TXN01100057,ACC024352,TRANSFER,8526
TXN01100058,ACC002400,CREDIT,24237
TXN01100059,ACC148010,TRANSFER,25670
TXN01100060,ACC106257,CREDIT,17543
